section_id,term,department,cross_list_group,course_description,section_number,title,credits,level,status,enrollment_limit,actual_enrollment,cross_list_enrollment,waitlist
70319,201770,MCL,-,JAPA 110,3,Elementary Japanese,6,Undergraduate - Lower Division,WL,22,22,0,1
70320,201770,MCL,-,JAPA 210,1,Intermediate Japanese,3,Undergraduate - Lower Division,O,25,24,0,0
70321,201770,MCL,-,JAPA 250,1,Gateway to Advanced Japanese,3,Undergraduate - Lower Division,O,25,19,0,0
75135,201770,MCL,-,JAPA 310,1,Japanese Cult in a Global Wrld,3,Undergraduate - Upper Division,WL,26,26,0,1
77933,201770,MCL,-,JAPA 320,2,Japanese Cinema,3,Undergraduate - Upper Division,O,25,13,0,0
70322,201770,MCL,-,JAPA 330,1,Adv Reading/Speaking I,3,Undergraduate - Upper Division,O,25,19,0,0
82015,201770,MCL,-,JAPA 360,2,Topics in Japanese Pop Culture,3,Undergraduate - Upper Division,O,25,22,0,0
70323,201770,MCL,-,JAPA 440,1,Integr Study Japan Lang/Soc I,3,Undergraduate - Upper Division,O,25,12,0,0
83550,201770,MCL,-,KORE 101,V01,Intro to the Korean Language,3,Undergraduate - Lower Division,CN,25,0,0,0
70288,201770,MCL,-,KORE 110,1,Elementary Korean,6,Undergraduate - Lower Division,WL,22,23,0,0
73338,201770,MCL,-,KORE 110,2,Elementary Korean,6,Undergraduate - Lower Division,O,22,18,0,0
75115,201770,MCL,-,KORE 110,3,Elementary Korean,6,Undergraduate - Lower Division,O,22,16,0,0
70289,201770,MCL,-,KORE 210,1,Intermediate Korean,3,Undergraduate - Lower Division,WL,25,26,0,0
81052,201770,MCL,-,KORE 210,DL1,Intermediate Korean,3,Undergraduate - Lower Division,O,25,12,0,0
72058,201770,MCL,-,KORE 250,1,Gateway Advanced Korean,3,Undergraduate - Lower Division,O,25,12,0,0
81053,201770,MCL,-,KORE 305,1,Business Korean,3,Undergraduate - Upper Division,O,25,11,0,0
82214,201770,MCL,-,KORE 310,2,Classical Korean Literature,3,Undergraduate - Upper Division,O,25,15,0,0
82016,201770,MCL,-,KORE 320,1,Korean Pop Cult in Global Wrld,3,Undergraduate - Upper Division,O,25,18,0,0
81054,201770,MCL,-,KORE 330,1,Adv Korean Language/Culture,3,Undergraduate - Upper Division,O,25,11,0,0
70291,201770,MCL,-,LATN 101,1,Elementary Latin I,3,Undergraduate - Lower Division,O,45,26,0,0
70292,201770,MCL,-,LATN 201,1,Intermediate Latin I,3,Undergraduate - Lower Division,O,25,9,0,0
73469,201770,MCL,7M,LATN 351,1,Roman Historians,3,Undergraduate - Upper Division,O,15,3,7,0
73470,201770,MCL,7M,LATN 451,1,Roman Historians,3,Undergraduate - Upper Division,O,10,4,7,0
81808,201770,MCL,-,PERS 110,V02,Elementary Persian,6,Undergraduate - Lower Division,CL,12,12,0,0
81809,201770,MCL,-,PERS 250,V01,Gateway to Advanced Persian,3,Undergraduate - Lower Division,O,12,1,0,0
72158,201770,MCL,-,PORT 110,DL1,Elementary Portuguese,6,Undergraduate - Lower Division,O,22,19,0,0
73065,201770,MCL,-,PORT 210,DL1,Intermediate Portuguese,3,Undergraduate - Lower Division,O,25,7,0,0
70324,201770,MCL,-,RUSS 110,1,Elementary Russian,6,Undergraduate - Lower Division,WL,22,22,0,0
70325,201770,MCL,-,RUSS 110,2,Elementary Russian,6,Undergraduate - Lower Division,WL,22,22,0,1
70327,201770,MCL,-,RUSS 210,1,Intermediate Russian,3,Undergraduate - Lower Division,O,25,13,0,0
70328,201770,MCL,-,RUSS 250,1,Gateway to Advanced Russian,3,Undergraduate - Lower Division,O,25,8,0,0
71659,201770,MCL,-,RUSS 302,1,Russian Conversatn/Comp,3,Undergraduate - Upper Division,O,27,17,0,0
81055,201770,MCL,-,RUSS 327,1,Survey of Russ Lit,3,Undergraduate - Upper Division,O,30,28,0,1
70329,201770,MCL,-,RUSS 380,1,Advanced Russian,3,Undergraduate - Upper Division,O,25,13,0,0
71808,201770,MCL,-,RUSS 480,1,Fourth Year Russian,3,Undergraduate - Upper Division,O,25,9,0,0
72159,201770,MCL,-,SPAN 110,1,Elementary Spanish,6,Undergraduate - Lower Division,O,22,21,0,0
70330,201770,MCL,-,SPAN 110,2,Elementary Spanish,6,Undergraduate - Lower Division,WL,22,22,0,0
70332,201770,MCL,-,SPAN 110,4,Elementary Spanish,6,Undergraduate - Lower Division,WL,22,22,0,0
70333,201770,MCL,-,SPAN 110,5,Elementary Spanish,6,Undergraduate - Lower Division,WL,22,22,0,0
70334,201770,MCL,-,SPAN 110,7,Elementary Spanish,6,Undergraduate - Lower Division,WL,22,22,0,0
70335,201770,MCL,5Y,SPAN 110,8,Elementary Spanish,6,Undergraduate - Lower Division,O,22,22,23,0
70336,201770,MCL,-,SPAN 110,10,Elementary Spanish,6,Undergraduate - Lower Division,WL,22,22,0,0
72061,201770,MCL,-,SPAN 110,13,Elementary Spanish,6,Undergraduate - Lower Division,WL,22,22,0,0
70338,201770,MCL,-,SPAN 110,14,Elementary Spanish,6,Undergraduate - Lower Division,WL,22,22,0,0
70339,201770,MCL,-,SPAN 110,15,Elementary Spanish,6,Undergraduate - Lower Division,O,22,19,0,0
71662,201770,MCL,-,SPAN 115,1,Review of Elementary Spanish,3,Undergraduate - Lower Division,WL,25,25,0,0
71663,201770,MCL,-,SPAN 115,2,Review of Elementary Spanish,3,Undergraduate - Lower Division,O,25,15,0,0
71664,201770,MCL,-,SPAN 115,3,Review of Elementary Spanish,3,Undergraduate - Lower Division,O,25,18,0,0
71661,201770,MCL,-,SPAN 115,DL1,Review of Elementary Spanish,3,Undergraduate - Lower Division,O,25,22,0,0
70340,201770,MCL,-,SPAN 210,1,Intermediate Spanish,3,Undergraduate - Lower Division,WL,25,25,0,0
70341,201770,MCL,-,SPAN 210,3,Intermediate Spanish,3,Undergraduate - Lower Division,WL,25,25,0,0
70343,201770,MCL,-,SPAN 210,5,Intermediate Spanish,3,Undergraduate - Lower Division,WL,25,25,0,0
70344,201770,MCL,-,SPAN 210,7,Intermediate Spanish,3,Undergraduate - Lower Division,WL,25,25,0,0
70346,201770,MCL,-,SPAN 210,9,Intermediate Spanish,3,Undergraduate - Lower Division,WL,25,25,0,0
73878,201770,MCL,-,SPAN 210,10,Intermediate Spanish,3,Undergraduate - Lower Division,WL,28,28,0,0
82215,201770,MCL,-,SPAN 210,11,Intermediate Spanish,3,Undergraduate - Lower Division,O,25,24,0,0
71597,201770,MCL,-,SPAN 210,DL1,Intermediate Spanish,3,Undergraduate - Lower Division,O,25,23,0,1
72293,201770,MCL,-,SPAN 210,DL2,Intermediate Spanish,3,Undergraduate - Lower Division,O,25,24,0,0
70347,201770,MCL,-,SPAN 250,1,Gateway to Advanced Spanish,3,Undergraduate - Lower Division,WL,25,25,0,0
82216,201770,MCL,-,SPAN 250,3,Gateway to Advanced Spanish,3,Undergraduate - Lower Division,CL,25,25,0,0
70350,201770,MCL,-,SPAN 305,1,Spanish in Context I,3,Undergraduate - Upper Division,WL,25,28,0,0
73225,201770,MCL,-,SPAN 306,1,Spanish in Context II,3,Undergraduate - Upper Division,O,25,12,0,0
70351,201770,MCL,-,SPAN 315,1,Spanish for Heritage Speakers,3,Undergraduate - Upper Division,O,25,19,0,0
81056,201770,MCL,-,SPAN 325,1,Miguel de Cervantes,3,Undergraduate - Upper Division,WL,31,29,0,4
81057,201770,MCL,-,SPAN 336,1,Spain,3,Undergraduate - Upper Division,WL,25,25,0,1
70353,201770,MCL,-,SPAN 370,2,Spanish Writing and Stylistics,3,Undergraduate - Upper Division,O,25,20,0,0
70352,201770,MCL,-,SPAN 370,DL1,Spanish Writing and Stylistics,3,Undergraduate - Upper Division,O,25,13,0,0
70354,201770,MCL,-,SPAN 385,1,Intro to Spanish Linguistics,3,Undergraduate - Upper Division,O,25,21,0,0
70355,201770,MCL,-,SPAN 388,1,Introducti to Latina/o Studies,3,Undergraduate - Upper Division,O,30,16,0,0
70356,201770,MCL,-,SPAN 390,1,Intr Hispanic Lit Analys,3,Undergraduate - Upper Division,O,25,18,0,0
81058,201770,MCL,-,SPAN 430,1,Spanish in the US,3,Undergraduate - Upper Division,WL,25,26,0,1
81059,201770,MCL,-,SPAN 481,1,Immigration Narratives,3,Undergraduate - Upper Division,O,25,17,0,0
70358,201770,MCL,-,SPAN 510,1,Method of Lit and Cult Studies,3,Graduate - First,WL,15,15,0,0
81060,201770,MCL,8V,SPAN 530,1,Cervantes and the Modern Novel,3,Graduate - First,O,8,7,14,0
73881,201770,MCL,8O,SPAN 551,3,Heritage Language Education,3,Graduate - First,WL,8,11,15,0
81061,201770,MCL,8V,SPAN 635,1,Cervantes and the Modern Novel,3,Graduate - First,O,7,7,14,0
74638,201770,MCL,-,TURK 110,2,Elementary Turkish,6,Undergraduate - Lower Division,O,22,5,0,0
74682,201770,PHIL,-,PHIL 100,1,Introduction to Philosophy,3,Undergraduate - Lower Division,WL,45,45,0,0
72187,201770,PHIL,-,PHIL 100,3,Introduction to Philosophy,3,Undergraduate - Lower Division,WL,45,45,0,0
78745,201770,PHIL,-,PHIL 100,4,Introduction to Philosophy,3,Undergraduate - Lower Division,O,45,44,0,1
78746,201770,PHIL,-,PHIL 100,7,Introduction to Philosophy,3,Undergraduate - Lower Division,WL,45,45,0,0
81864,201770,PHIL,-,PHIL 112,DL5,Ethics and Cybersociety,1,Undergraduate - Lower Division,WL,45,45,0,0
81865,201770,PHIL,-,PHIL 112,DL6,Ethics and Cybersociety,1,Undergraduate - Lower Division,WL,45,45,0,0
81866,201770,PHIL,-,PHIL 112,DL7,Ethics and Cybersociety,1,Undergraduate - Lower Division,WL,45,45,0,0
81867,201770,PHIL,-,PHIL 112,DL8,Ethics and Cybersociety,1,Undergraduate - Lower Division,O,45,27,0,0
71039,201770,PHIL,-,PHIL 173,DL1,Logic and Critical Thinking,3,Undergraduate - Lower Division,WL,45,45,0,1
72976,201770,PHIL,-,PHIL 173,DL2,Logic and Critical Thinking,3,Undergraduate - Lower Division,WL,45,44,0,2
75893,201770,PHIL,-,PHIL 243,1,Global Environmental Ethics,3,Undergraduate - Lower Division,WL,36,36,0,0
71040,201770,PHIL,-,PHIL 253,1,Philosophy and Literature,3,Undergraduate - Lower Division,WL,65,65,0,0
71041,201770,PHIL,-,PHIL 253,2,Philosophy and Literature,3,Undergraduate - Lower Division,WL,45,45,0,0
71042,201770,PHIL,-,PHIL 253,3,Philosophy and Literature,3,Undergraduate - Lower Division,WL,45,45,0,0
72297,201770,PHIL,-,PHIL 253,4,Philosophy and Literature,3,Undergraduate - Lower Division,WL,45,45,0,1
73431,201770,PHIL,-,PHIL 253,5,Philosophy and Literature,3,Undergraduate - Lower Division,WL,45,45,0,1
81553,201770,PHIL,-,PHIL 253,6,Philosophy and Literature,3,Undergraduate - Lower Division,WL,45,45,0,0
79157,201770,PHIL,-,PHIL 253,9,Philosophy and Literature,3,Undergraduate - Lower Division,WL,35,34,0,6
81872,201770,PHIL,-,PHIL 253,10,Philosophy and Literature,3,Undergraduate - Lower Division,WL,35,35,0,0
83230,201770,PHIL,-,PHIL 253,11,Philosophy and Literature,3,Undergraduate - Lower Division,WL,45,45,0,0
71043,201770,PHIL,-,PHIL 301,1,Hist West Phil: Ancient,3,Undergraduate - Upper Division,WL,35,35,0,1
79040,201770,PHIL,-,PHIL 306,1,Philosophy Internship,6-Mar,Undergraduate - Upper Division,CN,20,0,0,0
71044,201770,PHIL,-,PHIL 309,1,Bioethics,3,Undergraduate - Upper Division,WL,35,35,0,1
71045,201770,PHIL,-,PHIL 309,2,Bioethics,3,Undergraduate - Upper Division,WL,35,35,0,0
71046,201770,PHIL,-,PHIL 309,3,Bioethics,3,Undergraduate - Upper Division,WL,35,35,0,0
76085,201770,PHIL,-,PHIL 309,6,Bioethics,3,Undergraduate - Upper Division,O,18,12,0,0
71047,201770,PHIL,-,PHIL 309,DL1,Bioethics,3,Undergraduate - Upper Division,WL,35,35,0,0
75892,201770,PHIL,-,PHIL 309,DL2,Bioethics,3,Undergraduate - Upper Division,WL,35,34,0,2
71412,201770,PHIL,-,PHIL 309,DL3,Bioethics,3,Undergraduate - Upper Division,WL,33,33,0,0
71690,201770,PHIL,-,PHIL 311,1,Philosophy of Law,3,Undergraduate - Upper Division,O,35,29,0,0
80770,201770,PHIL,3P,PHIL 323,1,Classical West Pol Thry,3,Undergraduate - Upper Division,WL,7,7,30,0
80445,201770,PHIL,-,PHIL 325,1,Marx's Soc/Poli Thought,3,Undergraduate - Upper Division,O,35,28,0,0
80771,201770,PHIL,48,PHIL 327,1,Contemp Western Pol Thry,3,Undergraduate - Upper Division,WL,7,7,29,2
80446,201770,PHIL,-,PHIL 337,1,Cont Continent Thgt: Phenomen,3,Undergraduate - Upper Division,O,35,14,0,0
78116,201770,PHIL,-,PHIL 344,1,Ethical Issues Global Health,3,Undergraduate - Upper Division,O,15,6,0,0
80447,201770,PHIL,-,PHIL 371,1,Philosophy of Natural Sciences,3,Undergraduate - Upper Division,O,35,34,0,0
78050,201770,PHIL,-,PHIL 376,1,Intro to Symbolic Logic,3,Undergraduate - Upper Division,O,35,29,0,0
78148,201770,PHIL,8A,PHIL 393,1,Humanities College to Career,1,Undergraduate - Upper Division,O,4,4,7,0
73875,201770,PHIL,3,PHIL 421,1,Method Dimension of Clim Sci,3,Undergraduate - Upper Division,O,20,4,7,0
73340,201770,PHIL,3,PHIL 422,1,Method Dimension of Clim Sci,3,Undergraduate - Upper Division,CN,20,1,7,0
72798,201770,PHIL,-,PHIL 600,1,Proseminar in Philosophy,1,Graduate - First,CN,30,2,0,0
77950,201770,PHIL,3,PHIL 694,1,Method Dimensions of Clim Sci,3,Graduate - First,O,5,2,7,0
78189,201770,PHIL,-,PHIL 694,2,Just War Theory,3,Graduate - First,O,12,8,0,0
78734,201770,PHIL,-,PHIL 721,1,Kant's Critique of Judgment,3,Graduate - Advanced,O,20,9,0,0
70572,201770,PSYC,AM,PSYC 100,1,Basic Concepts in Psychology,3,Undergraduate - Lower Division,O,305,305,314,1
70573,201770,PSYC,-,PSYC 100,2,Basic Concepts in Psychology,3,Undergraduate - Lower Division,O,306,304,0,0
75637,201770,PSYC,-,PSYC 100,DL1,Basic Concepts in Psychology,3,Undergraduate - Lower Division,O,120,117,0,3
72753,201770,PSYC,-,PSYC 211,1,Developmental Psychology,3,Undergraduate - Lower Division,WL,40,40,0,5
70575,201770,PSYC,-,PSYC 211,2,Developmental Psychology,3,Undergraduate - Lower Division,WL,40,40,0,7
70576,201770,PSYC,HK,PSYC 211,3,Developmental Psychology,3,Undergraduate - Lower Division,WL,48,47,49,2
70577,201770,PSYC,-,PSYC 211,35,Developmental Psychology,3,Undergraduate - Lower Division,WL,40,40,0,0
74366,201770,PSYC,-,PSYC 211,DL1,Developmental Psychology,3,Undergraduate - Lower Division,WL,75,73,0,9
82343,201770,PSYC,-,PSYC 211,DL2,Developmental Psychology,3,Undergraduate - Lower Division,CL,75,75,0,0
70578,201770,PSYC,-,PSYC 231,1,Social Psychology,3,Undergraduate - Lower Division,WL,40,40,0,2
75639,201770,PSYC,-,PSYC 231,2,Social Psychology,3,Undergraduate - Lower Division,WL,49,48,0,3
70580,201770,PSYC,-,PSYC 231,3,Social Psychology,3,Undergraduate - Lower Division,O,40,39,0,0
70581,201770,PSYC,-,PSYC 231,4,Social Psychology,3,Undergraduate - Lower Division,WL,40,40,0,4
82852,201770,PSYC,-,PSYC 231,5,Social Psychology,3,Undergraduate - Lower Division,CL,30,30,0,0
70579,201770,PSYC,-,PSYC 231,DL1,Social Psychology,3,Undergraduate - Lower Division,WL,60,60,0,4
70583,201770,PSYC,-,PSYC 300,1,Statistics in Psychology,4,Undergraduate - Upper Division,CL,36,36,0,0
70587,201770,PSYC,-,PSYC 300,2,Statistics in Psychology,4,Undergraduate - Upper Division,CL,36,36,0,0
75640,201770,PSYC,-,PSYC 300,3,Statistics in Psychology,4,Undergraduate - Upper Division,O,34,32,0,0
70591,201770,PSYC,-,PSYC 300,4,Statistics in Psychology,4,Undergraduate - Upper Division,O,34,33,0,0
70596,201770,PSYC,-,PSYC 300,5,Statistics in Psychology,4,Undergraduate - Upper Division,O,34,31,0,0
71682,201770,PSYC,-,PSYC 301,1,Research Methods in Psyc,4,Undergraduate - Upper Division,CL,34,34,0,0
70601,201770,PSYC,-,PSYC 301,3,Research Methods in Psyc,4,Undergraduate - Upper Division,CL,34,34,0,0
70602,201770,PSYC,-,PSYC 301,4,Research Methods in Psyc,4,Undergraduate - Upper Division,CL,34,34,0,0
70603,201770,PSYC,-,PSYC 301,5,Research Methods in Psyc,4,Undergraduate - Upper Division,CL,34,34,0,0
78105,201770,PSYC,-,PSYC 301,6,Research Methods in Psyc,4,Undergraduate - Upper Division,O,34,33,0,0
71683,201770,PSYC,-,PSYC 304,1,Principles of Learning,4,Undergraduate - Upper Division,CL,34,34,0,0
81545,201770,PSYC,-,PSYC 304,DL1,Principles of Learning,4,Undergraduate - Upper Division,CL,34,34,0,0
71940,201770,PSYC,-,PSYC 309,1,Sens/Percept/Info Proc,4,Undergraduate - Upper Division,O,34,32,0,0
75641,201770,PSYC,-,PSYC 312,1,Educational Psychology,3,Undergraduate - Upper Division,O,44,25,0,0
70612,201770,PSYC,-,PSYC 313,1,Child Development,3,Undergraduate - Upper Division,WL,40,40,0,0
70613,201770,PSYC,-,PSYC 313,2,Child Development,3,Undergraduate - Upper Division,O,50,48,0,0
75642,201770,PSYC,2E,PSYC 313,DL1,Child Development,3,Undergraduate - Upper Division,WL,49,49,50,0
70614,201770,PSYC,-,PSYC 314,1,Adolescent Development,3,Undergraduate - Upper Division,WL,50,50,0,0
75643,201770,PSYC,-,PSYC 314,DL1,Adolescent Development,3,Undergraduate - Upper Division,WL,50,51,0,0
70616,201770,PSYC,-,PSYC 317,1,Cognitive Psychology,3,Undergraduate - Upper Division,WL,50,50,0,0
70617,201770,PSYC,-,PSYC 317,2,Cognitive Psychology,3,Undergraduate - Upper Division,WL,50,50,0,3
72521,201770,PSYC,-,PSYC 317,3,Cognitive Psychology,3,Undergraduate - Upper Division,WL,50,50,0,0
82105,201770,PSYC,-,PSYC 317,6,Cognitive Psychology,3,No Value,CL,40,40,0,0
72197,201770,PSYC,-,PSYC 317,DL1,Cognitive Psychology,3,Undergraduate - Upper Division,O,60,58,0,0
72790,201770,PSYC,-,PSYC 320,1,Psyc Tests and Measurement,4,Undergraduate - Upper Division,CL,34,34,0,0
72104,201770,PSYC,-,PSYC 321,1,Clinical Psychology,3,Undergraduate - Upper Division,WL,40,40,0,0
70619,201770,PSYC,-,PSYC 321,DL1,Clinical Psychology,3,Undergraduate - Upper Division,WL,40,39,0,4
72755,201770,PSYC,-,PSYC 322,1,Behavior Modification,3,Undergraduate - Upper Division,O,30,22,0,0
75645,201770,PSYC,-,PSYC 324,1,Personality Theory,3,Undergraduate - Upper Division,O,50,37,0,0
75646,201770,PSYC,-,PSYC 324,DL1,Personality Theory,3,Undergraduate - Upper Division,O,50,44,0,0
70622,201770,PSYC,-,PSYC 325,1,Abnormal Psychology,3,Undergraduate - Upper Division,WL,50,50,0,0
70624,201770,PSYC,-,PSYC 325,3,Abnormal Psychology,3,Undergraduate - Upper Division,WL,50,51,0,1
70626,201770,PSYC,-,PSYC 325,4,Abnormal Psychology,3,Undergraduate - Upper Division,O,50,49,0,0
81546,201770,PSYC,-,PSYC 325,5,Abnormal Psychology,3,Undergraduate - Upper Division,WL,50,51,0,3
75647,201770,PSYC,-,PSYC 325,DL1,Abnormal Psychology,3,Undergraduate - Upper Division,WL,60,60,0,0
70627,201770,PSYC,-,PSYC 326,1,Therapeutic Communicat Skills,3,Undergraduate - Upper Division,WL,25,25,0,0
70628,201770,PSYC,-,PSYC 327,1,Psychology in the Community,3,Undergraduate - Upper Division,O,30,23,0,0
78875,201770,PSYC,-,PSYC 328,2,Psychology in the Community,1,Undergraduate - Upper Division,O,15,11,0,0
81524,201770,PSYC,-,PSYC 333,1,Industrial/Organizational Psyc,3,Undergraduate - Upper Division,WL,40,40,0,0
81525,201770,PSYC,-,PSYC 333,2,Industrial/Organizational Psyc,3,Undergraduate - Upper Division,WL,40,40,0,0
82014,201770,PSYC,-,PSYC 335,DL1,Psychology Creativity/Innovatn,3,Undergraduate - Upper Division,O,40,39,0,0
81547,201770,PSYC,-,PSYC 340,2,Human Factors Psychology,3,Undergraduate - Upper Division,WL,40,40,0,0
74599,201770,PSYC,-,PSYC 362,DL1,Psychology of Gender,3,Undergraduate - Upper Division,O,50,23,0,0
70631,201770,PSYC,-,PSYC 372,1,Physiological Psychology,3,Undergraduate - Upper Division,WL,50,50,0,0
70632,201770,PSYC,-,PSYC 372,2,Physiological Psychology,3,Undergraduate - Upper Division,WL,48,48,0,0
72756,201770,PSYC,-,PSYC 372,5,Physiological Psychology,3,Undergraduate - Upper Division,O,50,48,0,0
73288,201770,PSYC,-,PSYC 372,DL1,Physiological Psychology,3,Undergraduate - Upper Division,O,50,49,0,0
70637,201770,PSYC,-,PSYC 375,1,Brain and Sensory Processes,3,Undergraduate - Upper Division,WL,50,50,0,0
81603,201770,PSYC,-,PSYC 375,DL1,Brain and Sensory Processes,3,Undergraduate - Upper Division,O,50,49,0,0
81604,201770,PSYC,-,PSYC 376,DL1,Brain and Behavior,3,Undergraduate - Upper Division,WL,60,61,0,4
71943,201770,PSYC,-,PSYC 379,1,Applied Cross-Cultur Psy,3,Undergraduate - Upper Division,O,50,48,0,1
72317,201770,PSYC,-,PSYC 379,2,Applied Cross-Cultur Psy,3,Undergraduate - Upper Division,O,50,27,0,0
73559,201770,PSYC,-,PSYC 379,DL1,Applied Cross-Cultur Psy,3,Undergraduate - Upper Division,WL,50,50,0,0
81010,201770,PSYC,-,PSYC 380,1,Intro Forensic Psychology,3,Undergraduate - Upper Division,WL,50,50,0,0
81011,201770,PSYC,-,PSYC 380,DL1,Intro Forensic Psychology,3,Undergraduate - Upper Division,WL,50,50,0,0
81012,201770,PSYC,-,PSYC 380,DL2,Intro Forensic Psychology,3,Undergraduate - Upper Division,O,50,44,0,0
81013,201770,PSYC,-,PSYC 381,1,Mental Illness/Criminal Justic,3,Undergraduate - Upper Division,WL,81,81,0,0
81014,201770,PSYC,-,PSYC 382,1,Psychology of Crime Victims,3,Undergraduate - Upper Division,O,64,63,0,0
81833,201770,PSYC,-,PSYC 399,2,Psychology: College to Career,3,Undergraduate - Upper Division,CL,35,35,0,0
72148,201770,PSYC,-,PSYC 405,1,"Mystery, Madness, and Murder",3,Undergraduate - Upper Division,WL,39,39,0,1
75658,201770,PSYC,-,PSYC 405,2,"Mystery, Madness, and Murder",3,Undergraduate - Upper Division,WL,40,40,0,1
72201,201770,PSYC,-,PSYC 405,3,"Mystery, Madness, and Murder",3,Undergraduate - Upper Division,WL,40,40,0,1
72318,201770,PSYC,-,PSYC 405,4,"Mystery, Madness, and Murder",3,Undergraduate - Upper Division,O,40,39,0,0
74330,201770,PSYC,-,PSYC 405,DL1,"Mystery, Madness, and Murder",3,Undergraduate - Upper Division,WL,40,40,0,0
82008,201770,PSYC,-,PSYC 408,DL1,Psychological Fitness,3,Undergraduate - Upper Division,O,40,36,0,0
70638,201770,PSYC,-,PSYC 414,1,Behav Disords Childhood,3,Undergraduate - Upper Division,O,50,41,0,0
78035,201770,PSYC,-,PSYC 415,DL1,Psyc Factors in Aging,3,Undergraduate - Upper Division,O,50,41,0,0
82083,201770,PSYC,-,PSYC 417,DL1,Science of Well Being,3,Undergraduate - Upper Division,O,40,34,0,0
78344,201770,PSYC,6X,PSYC 418,DL1,"Death, Dying, and Grieving",3,Undergraduate - Upper Division,WL,40,39,51,1
81016,201770,PSYC,-,PSYC 427,3,Community Engagement,3,Undergraduate - Upper Division,WL,35,34,0,3
78048,201770,PSYC,-,PSYC 435,DL1,Personnel Training and Dev,3,Undergraduate - Upper Division,O,50,22,0,0
81726,201770,PSYC,-,PSYC 440,DL1,Forensic Psyc Scienc/Pseudosci,3,Undergraduate - Upper Division,O,40,30,0,0
81017,201770,PSYC,-,PSYC 441,1,Criminal Behavior Psycho/Neuro,3,Undergraduate - Upper Division,WL,50,50,0,0
72320,201770,PSYC,-,PSYC 461,1,Appl Developmental Research,3,Undergraduate - Upper Division,CN,50,35,0,0
82169,201770,PSYC,-,PSYC 461,3,Applied Development Rsch,2,Undergraduate - Upper Division,CN,25,2,0,0
80618,201770,PSYC,3N,PSYC 461,4,Organizing Culture Change,3,Undergraduate - Upper Division,O,7,6,44,0
77980,201770,PSYC,71,PSYC 461,6,Brain in Books & Film,3,Undergraduate - Upper Division,O,20,9,14,0
79181,201770,PSYC,-,PSYC 461,14,Undergrad Practicum in Psyc,3,Undergraduate - Upper Division,CN,17,17,0,0
81526,201770,PSYC,DA,PSYC 461,17,Cognitive & Perceptual Develop,3,Undergraduate - Upper Division,O,10,4,13,0
81527,201770,PSYC,-,PSYC 461,18,Drugs and the Brain,3,Undergraduate - Upper Division,O,40,23,0,0
81844,201770,PSYC,-,PSYC 461,19,Appl Developmental Research,3,Undergraduate - Upper Division,CN,50,12,0,0
83131,201770,PSYC,-,PSYC 461,23,Applied Developmental Research,1,Undergraduate - Upper Division,CN,25,1,0,0
73734,201770,PSYC,DC,PSYC 461,DL1,Food: Choices & Consequences,3,Undergraduate - Upper Division,O,30,26,32,0
78049,201770,PSYC,-,PSYC 467,DL1,Psyc Working-Grps/Teams,3,Undergraduate - Upper Division,O,40,20,0,0
73173,201770,PSYC,74,PSYC 472,1,Neuronal Bases Lrng/Mem,3,Undergraduate - Upper Division,WL,8,8,20,1
70655,201770,PSYC,-,PSYC 491,1,Psychology Honors II,3,Undergraduate - Upper Division,O,22,20,0,0
78345,201770,PSYC,6X,PSYC 518,DL1,"Death, Dying, and Grieving",3,Graduate - First,WL,10,12,51,0
82365,201770,PSYC,-,PSYC 530,2,Cog Eng:Cog Sci Appl-HF,3,Graduate - First,CL,18,18,0,0
74410,201770,PSYC,-,PSYC 557,2,Psychometric Methods,3,Graduate - First,O,30,19,0,0
73172,201770,PSYC,74,PSYC 558,1,Neuronal Bases Lrng/Mem,3,Graduate - First,WL,12,12,20,0
81528,201770,PSYC,DA,PSYC 566,1,Cognitive/Perceptual Dvlpt,3,Graduate - First,O,10,9,13,0
81020,201770,PSYC,-,PSYC 592,1,Cognitive Electrophysiology,3,Graduate - First,WL,16,16,0,0
81670,201770,PSYC,7N,PSYC 592,7,Careers,3,Graduate - First,O,5,5,12,0
81880,201770,PSYC,-,PSYC 592,8,Music and the Brain,3,Graduate - First,O,16,12,0,0
81961,201770,PSYC,-,PSYC 592,9,Human Factors Practicum,3,Graduate - First,O,8,1,0,0
82364,201770,PSYC,DC,PSYC 592,DL3,Food: Choices & Consequences,3,Graduate - First,O,10,6,32,0
83029,201770,PSYC,FQ,PSYC 592,DL4,ABA: Empirical Bases,3,Graduate - First,O,2,1,26,0
73594,201770,PSYC,78,PSYC 611,1,Adv Stat/Rsrch Meth PsyI,4,Graduate - First,O,39,39,42,0
71835,201770,PSYC,-,PSYC 611,2,Adv Stat/Rsrch Meth PsyI,4,Graduate - First,CL,20,20,0,0
81847,201770,PSYC,C4,PSYC 619,1,Princi/Proced/Phil App Bhv Ana,3,Graduate - First,O,3,0,11,0
78473,201770,PSYC,-,PSYC 636,2,Survey of Industrial Psy,3,Graduate - First,O,20,15,0,0
71944,201770,PSYC,7G,PSYC 639,1,Survey of Orgaztn Psyc,3,Graduate - First,O,20,14,15,0
81021,201770,PSYC,-,PSYC 654,1,Naturalistic Methods in Psyc,3,Graduate - First,O,20,10,0,0
73402,201770,PSYC,-,PSYC 704,1,Life-Span Development,3,Graduate - Advanced,O,20,18,0,0
